taxi_renavam,taxi_placa,taxi_chassi,taxi_modelo,taxi_marca,taxi_ano,taxi_status
42766885,IPW9996,6YH174ST66Z365686,Arkansas,La,1996,0
84731476,YAU5415,7DW346ZR48V816491,North,Daly,1995,1
14328917,BOY8357,5OX453UO43R628337,New,Augusta,1990,1
31171731,SQG5719,4RI043FQ41A629413,Connecticut,Cape,2005,1
30040895,YTA0036,3HE610GX50R947650,Idaho,Fontana,2007,0
28401196,MNV9590,3YI978ZL43G372149,Wyoming,Commerce,2007,0
20532176,QPG9560,5TY477FJ49T099954,Georgia,Johnstown,2017,0
19679628,IJZ3402,4BN777NY79F497519,Colorado,Boston,2002,0
67722634,RPP5902,6BV826AM18W394687,Kansas,Gulfport,2008,0
40805647,KYP9150,8SN650AQ07P545631,Tennessee,Atwater,2014,1
47776121,WHA0049,7XU662UF69N331759,Kansas,Manhattan,1996,0
19220490,IOQ4634,6BO230PS29F851939,Mississippi,Laguna,2005,1
33734340,ZXQ4464,5BJ765IL17U832349,Michigan,Eden,2008,1
43359093,KLM1486,1AL618FZ65H048947,Hawaii,Ardmore,1996,0
27255835,ZCK1604,8WH033TI26N708572,Missouri,Stanton,2005,0
41486655,OEN4356,2MM440UA54S379443,Idaho,Valdez,2001,1
79327007,CGX7389,2SD561FR38P304891,South,Fontana,2018,0
73474853,LOV0764,1TE193NE01R695633,Illinois,Kokomo,2017,1
26182078,ZVN2862,0GI069AH43Z975649,Oklahoma,Erie,2005,0
71627348,OPK9825,8WQ713JU13S499008,Arkansas,Mentor,2006,1
64861436,ZVO7051,8JU276UU48U431560,Rhode,Macomb,2016,1
28067801,PXE8994,0WQ291DS38T170631,South,Salem,1996,1
69747574,YVA6889,3SS321CK12S709632,Minnesota,Berkeley,2004,0
61500165,AEN4894,2HX704NN65C509305,South,Roseville,2015,0
47987415,FAP0624,2ZX758IG86M331727,Wisconsin,Morgantown,1993,0
17656679,AUF4166,0FH439SH01T409920,New,Providence,2015,1
13252594,KTB5020,0AW081HV28V513417,New,Duquesne,1997,0
46469302,TUY7346,2CZ004KF02K319334,Tennessee,Kearney,2012,1
20821263,IAG4740,5FR297UL18D419781,Alabama,Miami,2012,1
64094469,SEP2128,3NJ204DN61C455290,Arizona,Bristol,2006,0
26943097,AYU7133,7SN195VD30J182412,Michigan,Pawtucket,2004,0
37572507,DCF0132,1PK025XZ18F409432,Minnesota,Peru,1992,0
19132524,BRD3425,4TH477AM32U458436,Ohio,Baytown,1997,1
78104886,KPS9259,6QG774SZ30Z556975,Alaska,Hampton,2007,0
54753833,HNA8519,9UZ077ID04E430121,Oregon,Chesapeake,2011,1
43050015,RVJ3801,9JX182UU45D323985,Kentucky,Brea,2009,0
72938816,TRV1810,4OG750OW55I781239,Indiana,Corvallis,2006,1
54165422,UVK3448,2JU993NS79Q843087,Missouri,Mandan,1997,1
87425776,EPJ3798,2NZ105PK05L347714,Nevada,Chicago,2016,0
15361884,TAK1704,3VP284SG23X163644,Kentucky,Carolina,2005,0
33513605,HDV0618,4IT857MQ85I677995,Maryland,La,1994,1
16070754,OZR8031,6WN248PW53B481904,Louisiana,Kennewick,2003,0
66410426,XAN2899,9ZR824VW95J687359,Utah,Aberdeen,1995,0
86430530,GLS2618,3OG931TK71X695957,Oregon,New,2003,1
25419940,VYE2752,8YX433AA20Q236180,Tennessee,Jordan,2001,1
63536058,KPF1698,0YM419MR15C729635,Vermont,Guánica,2010,1
20070881,KAF7568,9UE237PU55Y888630,Florida,Myrtle,2008,1
36927672,TOC0179,1IT288SN06S541616,North,Tacoma,1995,0
83995620,CXT4346,7FF880DE26I020074,North,Concord,2018,0
65442920,NXI3695,4BM940LH80R959114,Alabama,Loudon,2008,0
44893911,XQS4904,9AD304YY26M687582,Connecticut,Simi,2017,0
35572716,FPK5515,6PD281HF78B444277,Nebraska,Truth,2006,1
55886491,JWR2986,6LT048RC97R486433,Kentucky,The,1994,0
74007577,KNS4745,7JK028TW13S710139,New,Boulder,1995,1
21936964,VJR7949,5DD951KT14T442522,Iowa,Pottsville,2008,1
69945000,DXH9280,2SP278YR90N055762,Virginia,Binghamton,2006,0
72151127,PTY0643,5XO600HT69F940848,Arkansas,Sanford,1991,0
64616057,APR5118,1XA244CZ69V558134,California,Brunswick,2007,1
72132213,CQW7123,0QE558NY53N563029,New,Bradbury,1993,0
72705596,SVJ4224,1TO028DQ80K996036,Mississippi,Yigo,1994,1
53847506,ATH7260,2DE580TF43A681698,Missouri,Riverside,2008,1
26580227,MOX6712,0TP932RP58K841559,Nevada,Phenix,2007,0
26891034,JHL8240,3UA727AU15O490823,New,Nampa,2013,1
44636068,MYF4502,1LJ065ZJ97I887455,District,Hoover,2007,1
52914542,GEE0606,3KH509YP89L597703,New,Rome,2010,1
68921778,YCE9106,6UO267GD89O205276,Hawaii,Duncan,2001,1
33416185,RDS3924,9UY939CL27D715657,Nebraska,Davenport,1993,1
71437015,SCY3572,3QB755FJ84W820645,Arkansas,Moore,2004,0
43921556,POK9762,7WE171XF01Z245571,Georgia,Durango,1994,0
66525061,IME6216,3RQ334RK99X737970,Alabama,Murfreesboro,1991,0
14802485,LFH7080,4RS294EM16M651006,Massachusetts,Albany,1992,0
26440946,URD2403,6WT871LG95M416646,Illinois,Uniontown,2003,0
20500740,VXI2326,2TY704HX53D919738,Alaska,Riverton,2007,0
37333798,RYT5800,6PB450AN97P360640,North,Ventura,2004,1
71764515,BAU3702,2JO409PV76H721491,Kansas,Coos,2010,1
80052289,HZM1821,3XJ696HO14Z401454,California,Yazoo,2009,0
15450398,BLM4356,5NA370BO43N768770,Nebraska,Clemson,1992,0
30936526,EFI6445,4JT421ZS95M448361,District,Lynwood,2006,0
30176275,IPZ8124,4FB290SN58M811635,New,Malden,2012,0
73992771,RGX5112,0MS171JV40O017644,Kentucky,Fairfax,2015,1
86567458,DBZ3033,1RR746SI42A704811,Illinois,Needham,1996,0
18044868,SDB5660,6CZ093QW46I923366,Kentucky,West,2012,1
20534397,HZS9785,2KC185WE86Q285963,New,Indio,2004,0
75585616,LJC5524,5VB751JB11Y037550,Vermont,Dothan,1990,0
57651639,DLX8399,3JH750YB08X633066,Wyoming,Eugene,1993,0
73464971,CBE3183,9YY421EY85D793205,Virginia,Attleboro,2016,1
44168423,SHB5197,6CJ994IZ44C578369,Maine,LaGrange,2010,0
76051256,ADV4575,4UU505CH74P026542,Utah,Wilmington,2007,1
15439243,HAU3655,8FH531IG46M798567,Oklahoma,Newburgh,2007,1
49501913,NEG8116,6AT082DO51L387635,Virginia,Corpus,2003,1
81158803,OMA1347,3QB666GS36R474449,Oklahoma,Rawlins,2012,0
56087229,YAW9321,9YL745PP08T446890,Iowa,Rawlins,1999,1
33731916,SCZ4611,6LB839OY08U349999,Oregon,Ontario,2004,1
29971954,OLK7278,5KP670KK39R950467,Nevada,Liberal,2005,1
43068532,PSW4095,6IA204LT28L194931,Tennessee,Revere,2001,0
79702349,YOB9368,9HR516DG15W810244,Virginia,Beaumont,1997,0
49794657,KDI0717,4VB599PG29S166232,North,Vallejo,2006,0
53277150,HNE5356,5EM900BY64A658035,Washington,Bellflower,2012,1
60295091,OHA5552,1QE483DX73R921227,Montana,La,2003,1
63468795,BFU7584,0XA935PZ52Q493281,District,Portland,2010,0
79458039,QBG1467,9GZ503YO53N772057,Oklahoma,Clemson,2005,1
27524014,UFH8124,7VU708TA32B070986,West,Dover,1993,0
25661930,YVM7881,7HN739JX03W751306,Iowa,Buena,2007,1
40918644,XHU5315,7YD062EL46B475027,South,Brookfield,2002,1
87614276,OHE6318,3XV434XO42X498003,California,Chandler,2008,1
73942301,CQC3734,1WJ891NA98T763887,Alaska,Pocatello,1999,1
32823589,ERF8074,3NY501QJ63F406151,Colorado,Lodi,2013,1
67802647,WFI0931,1SH062ZF84Y204544,Connecticut,Los,2013,1
84929186,MMN3455,1FA395TK38D282326,Colorado,Corpus,2007,0
40682088,UUQ1595,8EU213OC54O350017,North,Saint,2011,0
14085450,FMA2466,6WA859BK71O081741,Arkansas,Fontana,2018,0
26702257,XST1927,9QS606AG49O457297,Iowa,Inglewood,1991,0
49066352,PTH9756,3GW677TB22S288584,Kansas,Plainfield,1994,0
15565514,IDU9425,2IU309PY27O217469,Illinois,Durham,1991,0
24288032,BKM1600,8ND565GI59F216509,Alabama,Santa,2017,0
73252287,OIW6804,7RT945YM31R066225,Iowa,San,2001,1
14956060,VPL4291,0TA208MH59Q278351,Hawaii,San,2010,0
31940244,NQY2456,0RA474RV34R656042,Maryland,Shamokin,1992,0
39054891,DFX6458,2MV759NB76Q684791,Tennessee,Newcastle,2006,0
76575806,SVJ3208,5NY752DQ47P041919,Oklahoma,La,2000,0
68968097,TMS2807,9CE544JL30B630572,Colorado,Stevens,2018,0
84366153,HTS8788,2ZZ215OM80O308592,Texas,Gilbert,2002,0
23962746,SHC1112,4TN185GV45P042383,Illinois,Clarksburg,2008,0
22591990,RIC9736,9DV079XI82D163215,South,Vergennes,2011,0
86023720,TUN5587,1AE434RS42Y305190,Georgia,Yigo,2014,0
39520346,SVF5570,3HY616FC84J162445,Colorado,San,1998,0
43620005,ZZN0371,5DI846AT79H653495,Delaware,Dana,1994,0
53621949,IVH2946,8SS318OO74K009199,Minnesota,Auburn,1990,1
62767592,YVN5235,6JF270FM84X017427,West,San,1999,0
81574701,ESN9706,2QA565LZ74L683039,Nebraska,Cary,2014,1
77982757,FAA4837,4DT868GI21B491299,Alabama,Hollywood,2017,0
64992539,HGI0228,1UH093FG81N594461,Hawaii,North,2000,0
21689948,LGZ0113,5PN579ZO68H684409,New,Rancho,2002,0
41936991,CLN3662,9WI592DD46U942769,New,Fajardo,2010,1
82053357,RHU9726,8BB682CB84S392412,Louisiana,Palo,1990,1
76910636,LEF7032,5YH321NC13K290725,Wisconsin,Dalton,1996,0
20145212,RBO6802,8TK944QG23D039307,Illinois,Benton,1995,0
77560363,IAL2696,3OD221GU87S713991,Maine,McKeesport,1993,0
48821930,ACC4673,8HQ298JY71S300872,Louisiana,Arvada,2014,0
68449757,SKI9259,8JK074CQ76J459247,Idaho,Sister,2017,1
52157218,UPR2796,5TB755YB46Q134896,New,Greenville,1995,1
51661094,NLD1692,4LX440XI51Q590613,Virginia,Santa,2007,0
21735331,AOF5899,8PB779NI54P902296,Kentucky,Berkeley,1994,1
27871868,KIU2079,9XP153FU31R310207,Minnesota,Claremont,1994,0
55196599,NCX5141,8LC982JD73D812128,California,Duarte,1998,1
35004195,RRM5342,0NU570VF10O533225,Minnesota,Gloversville,2016,0
80317904,ZYZ8180,4PE752IR39O191711,New,Uniontown,1993,1
59751240,GKY2840,1FY825AF83K562063,Michigan,Sioux,2002,1
15431062,WGK1618,6IV640DO55U503698,New,Palo,2003,0
39131534,NMT6149,8HO164GH35T212519,New,Eden,1991,1
55195673,PST1508,4DW720OD26C033309,Virginia,Flagstaff,2015,0
75651641,YZX3897,7GJ582EV97J985902,Missouri,Villa,2010,1
54123830,EEM9907,0WN868BI23I722917,North,Carbondale,1991,1
66260723,WKA1563,4UA624WG57V635924,Connecticut,Eden,2018,1
75023671,FMV0664,3OH810KM41I316368,Florida,Eufaula,2004,1
64634331,QRV2277,5NL721HN79O889047,Oregon,St.,2016,0
27432142,EPC7929,1EX520EM76G448994,Montana,Redlands,2001,0
81951882,YVK9971,7HD552IT96J915328,Connecticut,Merced,1999,0
65681473,KSU8459,7VM107YJ12J543226,California,Hartford,2000,1
81852198,HED0903,5PI019WP07E436756,Mississippi,Monterey,1993,1
44849433,RFI3022,7SQ695MJ08X064552,South,Shawnee,1992,0
56234888,FKC0184,4ZM758LR36Y122259,Virginia,Irving,1998,0
76470355,OUX8952,1NS404RW37F933978,Georgia,Salem,1994,1
22638203,NJW7504,5PM207GO57D706574,Florida,Joliet,1997,1
64123626,BHE1593,0RN687EA79L461785,Oregon,Branson,2001,1
66756986,LSK6820,4BL550HY83C192086,Nebraska,San,1994,1
66233774,QWP2236,1GG614YU21O813073,New,Aurora,2017,0
25888866,GES0035,7YP091FT08G370582,Florida,New,1998,1
33551678,WAN4743,6MV817XO46L946271,Arkansas,Georgetown,1996,0
82001886,ORA5596,2BA276OC84F023190,Alaska,Kennesaw,2010,1
52641917,FVR8132,9RW628JR83V832498,New,Merced,2004,1
55303287,DBB9757,8ZP729HD31R940091,Vermont,Concord,2007,0
15628640,RYD6704,7KA953IG12N147761,Virginia,Durango,2016,0
85011574,JBV4084,8GR738WV62U245752,Rhode,Jeffersonville,2014,1
55092572,BPR2346,7YY339DL71R363404,Kansas,Lewiston,2003,1
80949392,OBM4788,7YQ187NV61E823714,Minnesota,Hermosa,2009,0
12500151,KMC4760,2DF064ZM71D100978,New,Garland,2002,1
33261770,UBC8853,6KW881YV36X095233,District,Gastonia,1996,1
52886809,YSZ4625,0DK063QN20Q660681,Maine,Reedsport,2006,1
36791651,AMF7043,8LM415EM04N824530,Nebraska,Kennesaw,2013,0
55854872,YYT8880,2ZL261ZY40K373395,Washington,York,2015,0
49891824,THZ8586,9CY812YZ35R033581,Missouri,Carbondale,2007,1
71368962,LAS9669,5BK058EX69A600617,Indiana,Valencia,1993,1
50058662,RDX4243,7RI245SR16U016999,South,Nashua,2010,0
76724590,RZF6230,4LT782QJ92P031889,Texas,Orange,2013,0
36080257,MEB1260,4KH058PC93F694995,Colorado,Danbury,2002,1
50184299,VST5906,4KK702WQ74F901421,Missouri,Hawthorne,2010,0
83216486,VPM5863,9VT971UZ63W162353,Iowa,Utica,2002,0
16700698,ECZ2249,0DR361UE66J726570,Alabama,Auburn,1999,1
49254884,EQW4127,7VW038HD76Z128003,Louisiana,Sheridan,2003,0
81078927,NHO8491,3LS126WD11U022261,New,Anchorage,2004,0
64728644,EJR0260,6XI563EI76Q701655,District,Harrisburg,2013,1
58299341,WOW5948,2PA365CS69N082291,Montana,Wichita,2017,1
47797460,ASK5123,4VD823TH77N154393,Arizona,Fort,1996,1
62214401,AAF3547,3QW037JE78N571046,Hawaii,Westfield,2014,0
78622780,SNV7819,9DL121CP93Z968496,Iowa,Basin,2018,0
60309879,JMU6038,1ZK873UI40R217413,Kansas,Commerce,2005,0
76032610,IBO1245,8GP095SI84O181128,Oklahoma,Lubbock,2014,1
25557525,MXG6389,2BV461FM33Q972840,Arizona,Nacogdoches,2003,1
81890618,YGI0347,1RC909NT15R374732,Indiana,Rochester,2002,0
71110753,XFG6928,6KY875KD35H833466,Delaware,Artesia,2005,0
68083865,EAN8636,3LA599SH43U991386,Oregon,Atlantic,2018,0
63237417,TUD9945,1ZC299HB45U929269,New,Minneapolis,2003,0
28550039,DDW6699,5CL643OC76F116669,Kentucky,Plattsburgh,2014,1
41691291,MDY1049,2DF178DR15J550858,Idaho,Tonawanda,1990,1
17029447,GMJ0845,3JS853HP60B046226,Arizona,Lima,1998,0
38570758,GFA7990,4EG118MZ40C480665,Louisiana,Champaign,1997,0
18857617,MYT4441,1BO545RY46A297482,Washington,Laguna,2000,1
20463178,JNJ1330,5ZN070NW23N049990,Wisconsin,Green,2011,1
69599767,MYJ3707,1HL273KQ96C830515,Alaska,Reno,2012,1
67528373,STB0113,9CD643ET53J574242,Virginia,Commerce,2002,1
49933396,DTT0073,6VU958JI05I905552,Pennsylvania,Casper,2004,1
62852343,EHM2073,8LV422AQ13W864471,California,Rock,2014,0
51726404,IKS2045,3UY452PE34Z936630,West,Rock,1993,0
51690431,CAX3186,6AK138CF13G415396,Massachusetts,Pembroke,1995,1
43614919,BXI2019,1BK496KE23V787587,Delaware,Santa,1995,0
80784865,JST0980,3LB966EJ76Z159627,Massachusetts,Nome,2005,1
87170249,UZA0904,0GN082VL32M034826,Iowa,San,1995,0
78407023,NIU7402,6UD719LF72E914908,Arizona,Benton,2001,1
70922190,TBY9510,9JO779BT20C946712,Ohio,Waycross,2017,0
52689544,GOB2042,3KH165OL90G196138,Illinois,Minneapolis,2015,1
87571460,CJT4294,6VZ794RS49U435180,Massachusetts,North,2014,1
19977347,OYM4874,0UO885VD00B410555,Maine,Moorhead,1992,1
69621175,EWA0845,4HI165MY09P677044,Nebraska,Diamond,2002,1
75238334,YAZ8706,3KV781BD92S313677,Nebraska,Sturgis,2017,0
52604225,TYO7514,5VX729IH79U339945,Maryland,West,2004,0
78380752,LZH0171,5YO961CV98J871677,South,Clovis,1994,0
63474602,IUI5966,7XB553EW06D835360,Montana,Bangor,1994,1
40405724,AZK5491,6LL886RF75Q509075,Louisiana,Easton,2007,0
86613447,DYU4762,8RE645QT38O676710,Ohio,Fort,1997,1
70807366,MWC4419,2XD634FP86F147534,Kentucky,Hoboken,1996,0
79050213,RMH1796,8HY209TS46J583948,North,Sturgis,1990,0
59496435,BKR4292,2JY917OO34Y343154,Alaska,Edina,1990,0
78624854,LHC1238,1OV689SM72Z446807,Utah,Suffolk,2013,0
69446847,EUD0141,7FE913YQ88O016979,Arkansas,Boulder,1991,1
76011773,TOL5935,5YF158GL44M395997,Hawaii,Wilkes-Barre,1997,1
82241578,UEV1389,9MS906GB71S739017,Pennsylvania,Lander,1999,1
19690530,FUK2444,3MD478PM09B840092,Rhode,Brookfield,2006,1
37344383,WML8049,9PD303IM66F673885,Hawaii,Hammond,2000,1
32706242,VQG9498,9BF070TY33H128914,Michigan,Bowling,1992,1
46899363,QNV2457,4HW076NI92R981690,Maine,Lawrenceville,2007,0
55725901,AZI7864,2LA135MK86D351529,New,Nashua,1996,0
28374750,SPO2086,0UJ755XV36K988596,Georgia,Lebanon,2001,1
46113859,NMJ1382,9LH525NM88D011973,Nebraska,Pittsburgh,2010,0
39569580,DKK7951,1QW330JJ05Z331603,Wyoming,Myrtle,2017,0
71634067,UST7794,0TV744TR25S107790,Georgia,Eufaula,2005,1
36066405,KVB7449,0MB011AU50Q847231,Connecticut,Hammond,2018,0
58768166,MRI3197,7GR847OU62W599163,Wyoming,Mesquite,1995,0
75898801,VUG3477,1AH692GG51E343813,Alabama,Effingham,2017,1
84232054,CXQ4235,3JE881WV44J921563,Massachusetts,Ogdensburg,2010,1
53929237,WWF7478,0RE605WG82A958469,New,Placentia,2014,1
47223192,FSD6685,3LY362MX42P337842,Indiana,Louisville,1991,0
79649183,CIS5643,7ES559AS28C396551,Illinois,Hot,2002,0
76845337,TTW7249,5RK850XO26C694921,Vermont,Montpelier,2015,0
47289260,POH4509,1TB335VZ13U794807,Virginia,Redding,2007,0
68871496,VUU2229,2EQ404JK27D969010,Maryland,Laguna,1990,1
64783610,VXN8446,7QW934TL96I968109,North,Vergennes,1990,0
36574666,POC5338,3KK308VJ42C795561,Illinois,Wichita,1990,1
69882751,CBN5502,0XU208MQ31G100435,Alabama,Williamsport,1992,0
84266007,QEB8400,4XJ953DG05V980565,New,Rolla,2004,1
19124649,UKI1938,8TR298XT75E783845,Iowa,South,2016,1
46783727,FAP6144,3HW272QO81X959646,Texas,Anaheim,2009,1
50279875,AKX9311,8RO023BR74J360289,New,San,2003,1
48539989,RJK4245,9IJ909PT36Z349089,Florida,Binghamton,2003,1
72314538,DOC8071,8RL731AR99R463786,Kansas,Santa,2004,1
13801736,SZN6051,3NH265AP37T905183,Indiana,Morgan,1992,0
60187920,NMF0077,6UQ876EN07M343531,Minnesota,Hermitage,2003,0
65839031,CVV4604,8GU569EJ37K610475,Kansas,Bentonville,2006,1
50993800,SMY2766,6IQ348SQ83Q649708,Pennsylvania,Madison,2007,1
56844461,GBR3250,9YB059GC45V045105,Oklahoma,Cicero,1995,1
45202234,GZU4507,8YF553HB98C867654,New,San,1995,1
14813608,XEN7218,5ZD230CH42Z829887,Idaho,Lubbock,2012,1
81044110,CSX1345,2AL003FD39W812934,South,South,2006,0
56061336,URS4342,1LG707OF60T913241,Montana,Hartford,1996,0
45358079,TFQ1940,1UB510FJ74Z861472,Florida,Nenana,1992,1
41117922,DEK7781,8SY802SJ34L880722,Arkansas,Beverly,2010,1
86432265,NIT0704,4GI326GE09L124870,Rhode,Stockton,1996,1
68448092,NZK2628,1SX071PC11Y626376,West,Los,2001,1
60197792,BHX0027,7TP929WE86O706917,Kentucky,Valdosta,2007,0
41167987,USM6358,2VP077RY97M136881,Georgia,Buena,1992,0
38159282,GZD5014,3GJ590QL90Q996234,Tennessee,San,2019,1
28852299,UED5991,3KN120WP65E941718,Maine,Mission,2012,0
52842767,PIV2073,1GZ189HK50V624757,District,Lower,1992,1
50802616,WQW1239,8AZ287QI04C588359,Wyoming,Ontario,1990,0
13037659,JCI8512,0FV872MQ34C239927,South,San,2003,0
36326058,QKX3407,9BK900BO48P718051,Connecticut,Bay.,2005,1
79286559,VXB6200,5RX396FZ99J209252,Maryland,Pottsville,2010,0
83062408,VAT4922,7RR939IN87W716371,Virginia,Kent,2008,0
63167161,POU6075,6ZV693WD78M771029,Ohio,Covina,2005,0
68278134,BPS2926,5FP334ZI87Y169315,South,Marshall,1990,0
32102921,SBA0177,7BV227IK11H663725,New,Walnut,2013,1
61834201,YLL2549,9XK306MU50B275684,Montana,Santa,2006,0
53525789,FRE9749,0VN340OB05I861275,Maryland,Little,2000,1
70419362,XPQ1277,4AA475AH23O129899,Pennsylvania,Brown,2014,1
39264853,NDV3157,5GN601HB24U386195,North,Citrus,2004,1
21576289,HGY6037,5TE224ZI02I613558,Mississippi,Saint,2012,1
32660245,GDF9291,5XU181BH37H728203,Mississippi,New,2003,1
47258180,DFN6891,5EO814SI50F237851,Arizona,Bessemer,2009,0
36710245,MME2767,2OW833KU87L624801,Wyoming,Irwindale,1997,0
27847233,HGH8616,1KX246VO61A494091,Idaho,West,1995,1
56653953,GZD7453,8ZE350HA63S962294,New,East,2010,1
44007647,NGV3753,8RE205EW54D602702,Oregon,Carrollton,2016,1
15903016,RUP6742,9LJ020ET13C475594,Montana,Fort,2012,0
23169313,UQG0505,0SP182MI92I097726,New,Riverside,1992,0
36453855,HMX2865,8ZK601JA14T541801,Missouri,Guthrie,2014,1
12401074,YLZ5483,2RF414IP77Q322527,Maine,Aguadilla,1992,1
54029619,WNC5055,2JY966CT98X949029,South,Dodge,1991,0
23441814,QAG1767,8XJ434QJ63M493441,Maryland,Concord,2013,0
49773121,BWH4190,3FP437NR68U677825,Texas,Glendora,1993,0
30004431,NYU4999,9AT437RP86B886526,Tennessee,Muskogee,1994,1
57887692,FQR9337,5RS573XR84M725314,New,Clemson,2006,1
72050280,HVV8784,8ME170RE63P182256,Washington,Orem,1993,0
31375410,TSU4218,0HR880MO97R758343,Arizona,Great,2019,0
73188474,GTJ4617,7LK690VR24E350845,Kansas,Fairmont,1997,1
77337650,RTR6158,5XJ892NR57F300422,Alabama,Hawthorne,2009,1
70096900,JNE6790,4AH436HQ64S638555,Colorado,Tamuning,2010,1
42596474,LQF6061,6AT770WN09O570639,Wyoming,Austin,2012,1
58014559,NLT6368,2UX491UW07Y872604,South,Henderson,1997,1
29163384,PPG9962,6EX018VX50A842990,Hawaii,Waterbury,2018,0
63293920,MEZ5920,2SU457KK66P542247,California,Broken,1996,0
80921120,DZH2467,0EH997CB72J584018,Idaho,Waterbury,2014,1
24657425,KYZ6380,0YF233CJ84U008541,Arizona,Evanston,2004,0
36652665,NUY3124,4BK521BC85K047507,Oklahoma,Aberdeen,2000,0
72104139,DJP3978,8JY083AC09I067479,Louisiana,Basin,2005,0
68865027,SAY2287,9UF695WZ71H164948,Kentucky,Malibu,2012,1
41064210,ZGM2160,9MO715YA43M713953,Nebraska,Midwest,2009,1
46931724,VAW7968,6XW929CR14N509540,Utah,McAlester,2019,0
83518422,ACT9591,9KG526QS17R915555,Idaho,Merced,1992,0
43344340,HLR0175,3RM933PR86S913390,North,Sunbury,2007,0
31808283,HOK1238,2UI248XT83F884804,Georgia,Idaho,2010,0
67457642,RMN0577,8QH592ZN32E562800,Vermont,Plainfield,1996,0
33520340,XGQ5477,0ZB943JR80V554467,Kentucky,Mount,2000,0
37656800,CDW8643,3WJ333UE48D556060,Pennsylvania,Ogden,1993,0
24518493,VWT3909,3VS274PR13J393095,Florida,North,2019,1
31382813,THW3313,9SN752XH58M204482,Delaware,Saipan,2017,0
23935215,IZT2474,1OK790BY23Y912938,Montana,Warner,2004,0
83195205,BOL7202,2UJ984ZZ64Q991456,Oklahoma,Peru,2003,0
57923650,RUE3206,6MP199EK47C685350,New,Fullerton,1992,0
25345245,HXB0414,0XZ040SV14R867387,Oklahoma,Naperville,2015,1
42122921,LKZ3975,9YM248WI18F643282,New,Virginia,2004,1
14967134,NRH7208,9RI466SM14C063361,North,Edmond,2002,1
84382609,JIH2948,6JM367XW21Z705177,New,Greensburg,2006,0
77685786,FCR8560,3WT818HL94X171759,North,Wisconsin,2011,0
48896825,IJR8737,5MF491HC96W889634,Missouri,Vallejo,1999,1
50920388,JMF0478,0JG200ID78V184784,New,Vineland,2008,0
50958032,UYY3972,0EP421ZB91E408848,Arkansas,Eden,1999,0
18573876,TQT0042,2XK251BH70P752010,Massachusetts,Carolina,2012,1
37142510,KMV4891,3UN823YY63H967953,New,Grand,2003,0
70122500,ZXK4847,7TY372HZ00J794896,New,Tustin,1990,0
70456187,XAM7575,2OY723RX54Y659422,Connecticut,Santa,2014,1
59432302,ITZ7242,5SF008JK15N334374,Minnesota,Port.,2019,0
56955666,XTD2864,3PP553BF64Y933968,Connecticut,Rialto,2010,1
45466073,MYH4026,3AH128RX71U434143,Connecticut,Cedar,2016,1
24485959,FPG3741,8CK647BD11Q462212,New,West,2008,1
40597614,YSD3585,4BL893KK98I456434,Louisiana,Meriden,2002,1
68929594,VPA3728,9QA990ED76Q001187,Idaho,Barrow,2002,0
39458092,WLX5859,5AX788IS12H558494,Nevada,Seward,2003,0
75370128,LUQ9442,3GR226FS31C625396,Georgia,Cincinnati,1999,1
35738240,RFL4212,8UG530LA38H645916,Texas,Oakland,1996,1
39825735,ZUP3861,4HQ958PB91T381065,Arkansas,Tuscaloosa,2005,1
52747148,URG5477,4PH140EB46R749068,Hawaii,Staunton,2012,1
71443249,ETT4665,2UG742QN86V243335,North,South,2011,0
41170897,XVA1649,5CL416SO58L728305,Colorado,Saint,2009,1
29774384,BLH1919,9UQ778DE84H567924,Georgia,Somersworth,1992,1
35856798,SED5744,6WH215BY05Y087318,Tennessee,Pittsfield,2017,0
29470938,PKM9847,3CR376QP30A601558,Missouri,Vincennes,1999,1
16635701,QNE5898,1BQ316JZ04L521241,Rhode,Manchester,1998,1
22895525,WYX2988,3ZA771AZ02U396351,Minnesota,Oxford,1993,0
59896879,AUM1417,9IP557HN57K428077,New,Stockton,1994,0
37008394,BDW6541,2TL253YD86L573270,Arizona,Duncan,2012,0
78333358,BED9479,5ZB633BQ63D837009,Oregon,Hudson,1996,1
37184787,GAU9923,1TN732FV19R618888,Kansas,South,1993,0
34356122,CIT9211,7IY663XJ97H875129,Oregon,West,1995,1
43486045,KSJ3462,4HV398EV03Q500758,Wyoming,Union,1996,1
20999304,ILN3904,0LP783ZQ03Q079671,North,Revere,2002,0
74344296,EIA4938,7RG516CH79V407236,District,Rockville,2007,1
28111047,ZRY7036,0GB066TV70S875641,Maine,New,1991,1
76973276,MVP0304,4EA611XU22F136642,Washington,Dubuque,2008,0
71088493,XJL0379,4RS006XN62N320518,Kansas,Ruston,1993,1
80051754,JZD2543,8WF973ZF90Q045315,Oregon,Kalamazoo,2011,1
63474388,LDD6826,6VP283MY10Y249081,Massachusetts,Terre,1991,0
34868832,ARY5379,4KM129KJ19R112184,North,Coos,2003,0
78286185,JQO9078,0IB680EH89V087316,Idaho,Great,1994,0
33389466,VHL6623,6XL742EO36F659102,North,Rawlins,2005,1
65426884,JWF9365,0FJ227RH20Z725128,New,Biloxi,2009,1
32229899,KWY7964,2IR083SZ82Z797214,Maine,Evansville,2015,0
85147269,HRL9179,8VI599ZS71R252109,New,San,1990,1
